timestamp,F3_Q,F3_V,FC6_Q,FC6_V,P7_Q,P7_V,T8_Q,T8_V,F7_Q,F7_V,F8_Q,F8_V,T7_Q,T7_V,P8_Q,P8_V,AF4_Q,AF4_V,F4_Q,F4_V,AF3_Q,AF3_V,O2_Q,O2_V,O1_Q,O1_V,FC5_Q,FC5_V
20230511120706284,2122,12477, 270,7229,13496,15276,4568,9118,7045,15414,6492,3644,1861,3257,4996,11257,10469,14990,3691,16023,10103,15325,14951,14235,9250,9637,6064,7664
20230511120706293,2122,10808, 270,4696,13496, 426,4568,9819,7045,4672,6492,14110,1861,11962,4996,14860,10469,7919,3691,1387,10103,7794,14951,11731,9250,9702,6064,15625
20230511120706300,2122,3764, 270,14330,13496, 538,4568,13280,7045,9751,6492,3197,1861,6118,4996,4759,10469,7711,3691,7956,10103,3487,14951,6704,9250,8905,6064,10630
20230511120706308,2122,14840, 270,15199,13496,13040,4568,3535,7045,14877,6492,6933,1861,7919,4996,11612,10469,12270,3691,5886,10103,9418,14951,15437,9250,14458,6064,9191
20230511120706316,2122,11283, 270,10525,13496,5474,4568,7187,7045,1386,6492,5807,1861,5439,4996,6457,10469,2822,3691,4103,10103, 136,14951,11293,9250,5680,6064,7767
20230511120706325,2122, 551, 270,3987,13496,13280,4568,16343,7045,2033,6492,6024,1861,10494,4996,15377,10469,4267,3691,12327,10103, 804,14951,8325,9250,13009,6064,12513
20230511120706332,2122,11618, 270,3501,13496,12285,4568,4057,7045,7711,6492,14748,1861,15032,4996, 709,10469,4384,3691,13336,10103,6297,14951,5860,9250,14732,6064,3635
20230511120706340,2122,1618, 270,3579,13496,7332,4568,14373,7045,14910,6492,8089,1861,1390,4996,6543,10469,2339,3691,5667,10103,9397,14951,14930,9250,10761,6064,6984
20230511120706349,2122,16084, 270,4666,13496,1220,4568,5764,7045,5808,6492,16280,1861,8120,4996,10884,10469,4993,3691,10363,12768,3537,14951,4620,9250,1040,6064, 336
20230511120706357,2122,16084, 270,4666,13496,1220,4568,5764,7045,5808,6492,16280,1861,8120,4996,10884,10469,4993,3691,10363,12768,3537,14951,4620,9250,1040,6064, 336
20230511120706364,2122,4260, 270,12892,13496,4595,4568,13202,7045,11025,6492,1497,1861,6543,4996,8744,10469,15751,3691,4004,12768,3136,14951,1593,9250,5256,6064,13633
20230511120706371,2122,2184, 270,1443,13496,3056,4568,2986,7045,5077,6492,15438,1861,5498,4996,3498,10469,7912,3691,12623,12768,8193,14951,12342,9250,11282,6064,10015
20230511120706380,2122,7714, 270,11510,13496,8279,4568,13139,7045,15138,6492,9890,1861,14145,4996,2551,10469,3707,3691,16206,12768,14457,14951, 338,9250,16373,6064,6872
20230511120706387,2122,12195, 270,13578,13496,4220,4568,7211,7045,12753,6492,10585,1861,11762,4996,12291,10469,9710,3691,9593,12768,15625,14951,7913,9250,12033,6064,11806
20230511120706395,2122,2283, 270,6120,13496,10176,4568,7069,7045,7918,6492,2696,1861,5884,4996,10196,10469,1077,3691,11228,12768,8347,14951,5094,9250,14835,6064,14445
20230511120706403,2122,10497, 270,5989,13496,14939,4568,7184,7045,11476,6492,11639,1861,2955,4996, 840,10469,10873,3691,3393,12768,5622,14951,15243,9250,13006,6064,9896
20230511120706410,2122,2102, 270,   1,13496,2687,4568,16298,7045,12490,6492,12482,1861,8919,4996, 375,10469, 682,3691,6480,12768,3229,14951,11851,9250,7528,6064,9654
20230511120706418,2122,15988, 270,2894,13496,4444,4568,12995,7045,2656,6492,10549,1861,8705,4996,2736,10469,12616,3691,8974,12768,13105,14951,11409,9250,1815,6064,13006
20230511120706426,2122,8369, 270,1533,13496,9948,4568,8415,7045,4830,6492,14161,1861,9582,4996,2174,10469, 883,3691,5155,12768,15511,14951,4973,9250,12767,6064,10917
20230511120706434,2122,7128,8358,15782,13496, 186,4568,3242,7045,14101,6492,1994,1861,11728,4996,13535,10469,6392,3691,7862,12768,12611,14951,14012,9250,3680,6064,4466
20230511120706442,2122,15221,8358,7934,13496,9680,4568,5045,7045,15680,6492,9770,1861,3845,4996,15674,10469,13365,3691,5502,12768,14332,14951,6312,9250,5208,6064,13416
20230511120706450,2122,7498,8358,3066,13496,12406,4568,13989,7045,14752,6492, 644,1861,6833,4996,8144,10469,7405,3691,10675,12768,11501,14951,14066,9250,1940,6064,4046
20230511120706458,2122,3616,8358,2044,13496,9882,4568,15593,7045,13259,6492,1310,1861,13938,4996,16225,10469,14705,3691,6924,12768,2670,14951,13289,9250,4490,6064,13532
20230511120706466,2122,16128,8358,13899,13496,4157,4568,14529,7045,5492,6492,1352,1861,5091,4996,1206,10469,6066,3691,9163,12768,13063,14951,6383,9250,8405,6064,7334
20230511120706473,2122,3490,8358,1263,13496,16249,4568,8755,7045,7991,6492,8402,1861,2373,4996,2981,10469,13489,3691,3427,12768,14406,14951,3294,9250,11417,6064,15247
20230511120706481,2122,11248,8358,3966,13496,4440,4568,  28,7045,13968,6492,8100,1861,2459,4996,15495,10469,8670,3691,11596,12768,10605,14951,14910,9250, 696,6064,1930
20230511120706489,2122,4547,8358,9124,13496,8636,4568,12131,7045,4980,6492,7803,1861, 586,4996,3069,10469,4876,3691,8379,12768,8571,14951,4185,9250,4723,6064,14044
20230511120706500,2122,15853,8358, 802,13496,11285,4568,2750,7045,14110,6492,15155,1861,2734,4996,15798,10469,1904,3691,7684,12768,15867,14951,11025,9250,13584,6064,7569
20230511120706505,2122,14606,8358,4438,13496,7331,4568,3638,7045,3555,6492,8691,1861,3071,4996,7764,10469,  46,3691,13008,12768,12105,14951,1999,9250,2980,6064,12000
20230511120706513,2122,13275,8358,9665,13496,8260,4568,2620,7045,8791,6492,2383,1861,4655,4996,4831,10469,3760,3691,4381,12768,12590,14951,1979,9250,4358,6064,7531
20230511120706521,2122,4114,8358,10485,13496,5756,4568,6405,7045,13879,6492,1825,1861,15443,4996,15284,10469,5924,3691,11497,12768, 314,14951,12882,9250,15232,6064,6942
20230511120706529,2122,8724,8358,4721,13496,8246,4568,16334,7045,12584,6492,15041,1861,1980,4996,13746,10469,15986,3691,14082,12768,7676,14951,14086,9250, 821,6064,9445
20230511120706538,2122,11952,8358,8662,13496,3221,4568,11425,7045,1317,6492,3197,1861,13243,4996,9309,10469,5457,3691,10552,12768,2784,14951,4035,9250,6564,6064,3720
20230511120706544,2122,10087,14480,13280,13496,6848,4568,10668,7045,6980,6492,14535,1861,4246,4996,16239,10469,13734,3691,14235,12768,2959,14951,2203,9250, 318,6064,13969
20230511120706553,2122,13647,14480, 150,13496,14594,4568, 485,7045, 428,6492,14388,1861,8535,4996,14864,10469,3249,3691,14301,12768,8679,14951,15090,9250,2696,6064,3340
20230511120706561,2122,10790,14480,16259,13496,2651,4568,8779,7045,6166,6492,4570,1861,4517,4996,8609,10469,14482,3691,9585,12768, 310,14951,10102,9250,16367,6064,8962
20230511120706572,2122,15936,14480,13901,13496,15207,4568,14911,7045,8626,6492, 930,1861,10522,4996,8859,10469,5878,3691,1493,12768,3044,14951,11171,9250,4484,6064,6487
20230511120706576,2122,1126,14480,10306,13496,13893,4568,5598,7045,12035,6492,4882,1861,14579,4996, 480,10469,2314,3691,8133,12768,6473,14951,2874,9250,9490,6064,16339
20230511120706584,2122,8558,14480,2270,13496,8409,4568,15310,7045,13355,6492,14703,1861,9656,4996,1192,10469,15874,3691,8250,12768,16098,14951,1185,9250,7044,6064,1089
20230511120706594,2122,1810,14480,10941,13496,9619,4568,9950,7045,9644,6492,8798,1861,8061,4996,16016,10469,8175,3691,11267,12768,2431,14951,10290,9250,8551,6064,10184
20230511120706601,2122,8976,14480,14564,13496,13118,4568,14139,7045,12821,6492, 236,1861,7007,4996,15969,10469,12856,3691, 472,12768,8104,14951,16174,9250,8156,6064,5741
20230511120706608,2122,11005,14480, 411,13496,9895,4568,9386,7045,7656,7734,9652,1861,13165,4996,5166,10469,12806,3691,6741,12768,4629,14951,10613,9250,8838,6064,6989
20230511120706615,2122,9049,14480,13287,13496,11011,4568,8521,7045,4918,7734,16162,1861,6553,4996,4030,10469,11272,3691,13649,12768,12582,14951, 666,9250,5854,6064,15290
20230511120706624,2122,9973,14480,16099,13496,2342,4568,3448,7045,2381,7734,4275,1861,10838,4996,1670,10469,4802,3691,10743,12768,9996,14951,2622,9250,16045,6064,10167
20230511120706632,2122,4468,14480, 640,13496,12073,4568,14765,7045,9230,7734,12951,1861,3914,4996, 788,10469,10270,3691,16145,12768,1154,14951,5094,9250,10435,6064,14574
20230511120706639,2122,10248,14480,1603,13496,14798,4568,6120,7045,9705,7734,11155,1861,12942,4996,10132,10469,9912,3691,8202,12768, 936,14951,13653,9250,3435,6064,14915
20230511120706647,2122,1726,14515,12406,13496,12648,4568,4209,7045,3221,7734,12050,1861,1270,4996,14143,10469,12312,3691,6201,12768,3294,14951,10762,9250,15870,6064,6390
20230511120706655,2122, 121,14515, 935,13496,6909,4568, 582,7045,14806,7734,16201,1861,12555,4996,4068,10469,3036,3691,2488,12768,16053,14951,9056,9250,8516,6064, 933
20230511120706663,2122,9360,14515,13681,13496,3861,4568,9215,7045,7139,7734,12616,1861,9837,4996,5799,10469,  56,3691,7785,12768,8142,14951,15943,9250,6416,6064,  56
20230511120706671,2122,3390,14515,8449,13496,6335,4568,3201,7045,4827,7734,4607,1861,5122,4996, 293,10469,1626,3691,7387,12768,7571,14951,4224,9250,13472,6064,13962
20230511120706678,2122,10764,14515,5390,13496,14608,4568,8453,7045,12454,7734,2722,1861,12890,4996,2336,10469,4324,3691,16250,12768,11616,14951,7585,10167,1194,6064,1066
20230511120706686,2122,1372,14515,13883,13496,6657,4568,7330,7045,9832,7734,15511,1861,14746,4996,5946,10469,15819,3691,6818,12768,7882,14951,4938,10167,13316,6064, 695
20230511120706694,2122,15014,14515,5468,13496,12876,4568,1273,7045,11640,7734,3693,1861,11081,4996,8867,10469,10858,3691,10007,12768,8733,14951,12378,10167,13759,6064,9107
20230511120706706,2122,13532,14515,15809,13496,10453,4568,5925,7045,13793,7734,4875,12741,7280,4996,8461,10469,4975,3691,16349,12768,6209,14951,11167,10167,8544,6064,11644
20230511120706710,2122,7805,14515,13785,13496,10495,4568,4465,7045,2158,7734,5093,12741,9055,4996,10711,10469,1832,3691,15991,12768,14596,14951,3062,10167,15090,6064,8973
20230511120706718,2122,2818,14515,7257,13496,15831,4568, 391,7045,5454,7734,9379,12741,1171,4996,8878,10469,15352,3691,1618,12768,5501,14951,15781,10167,1159,6064,16305
20230511120706726,2122,4772,14515,1709,13496,10154,4568,15037,7045,4853,7734,10253,12741,8641,4996, 961,10469,11112,3691,8023,12768,16144,14951,8971,10167,1864,6064,7487
20230511120706734,2122,9859,14515,1916,13496,16152,4568,5626,7045,  52,7734,10692,12741,4653,4996,10944,10469,16265,3691,1559,12768,14218,14951,15788,10167,8813,6064,13228
20230511120706742,2122,14560,14515,2061,13496,7837,4568,13392,7045,5262,7734,1901,12741,9684,4996,1109,10469,8501,3691,3158,12768,9437,14951,14818,10167,2092,6064,12052
20230511120706750,2122,3097,14515, 783,13496,4444,4568,14244,7045,10684,7734,9680,12741,13518,4996,6032,10469,16283,3691,4257,12768,12572,14951,5855,5206,1014,6064,2319
20230511120706758,2122,14594,14515,1531,13496,7350,4568,3045,7045, 833,7734,2313,12741,5970,4996,4042,10469,5593,3691,13225,12768, 187,14951,11472,8825,13015,6064,9555
20230511120706765,2122,14078,14515,3136,13496,7776,4568,11611,7045,12545,7734,8058,12741,6143,4996,14275,10469,12238,3691,1433,12768,1013,14951,6755,8825,5017,6064,12041
20230511120706774,2122,11787,14515,1285,13496,15609,4568,14646,7045,1028,7734,8825,12741,10411,4996,12386,4507,16293,3691,9723,12768,7335,14951,9584,8825,3847,6064,3976
20230511120706782,2122,9338,14515,3502,13496,5263,4568,8456,7045,7757,7734,12146,12741,13446,4996,11529,4507,13941,3691,5877,12768, 840,14951,15978,8825,13632,6064,11863
20230511120706790,2122,15898,14515,6684,13496, 572,4568,6155,7045,12414,7734,12702,12741,11180,4996,5184,11862,11629,3691,11543,12768,12504,14951,11831,8825,13542,6064,3780
20230511120706798,2122,14065,14515,7767,13496,1502,4568,3607,7045,15023,7734,10902,12741,6838,4996,11897,11862,16301,3691,7894,12768,12280,14951, 600,8825,9655,6064,9880
20230511120706805,2122,9239,14515,11379,13496,13964,4568,12742,7045,3954,7734,5253,12741,6512,4996,6827,11862,2835,3691,5896,12768,9562,14951,16183,8825,5139,6064,6105
20230511120706813,2122,9438,14515,11959,13496,  73,4568,12702,7045,4023,7734,15398,12741,13864,4996,5886,11862,3368,3691,7475,12768,8860,14951,2471,8825,12779,6064,1110
20230511120706820,2122,5937,14515,10887,13496,11867,4568,12106,7045,2377,7734,6610,12741,14808,4996,16087,11862,3319,3691, 161,12768,7967,14951,10906,8825,7766,6064, 203
20230511120706828,2122,4335,14515,13759,13496,10891,4568,11572,7045,12380,7734,3596,12741,1937,4996, 332,11862,9395,3691,10417,12768,14965,14951,13190,8825,9998,6064,12996
20230511120706836,2122,1869,14515, 975,13496,11587,4568,12975,7045,2954,7734,2555,12741,7682,4996, 475,11862,5909,3691,14222,12768,8857,14951,1725,8825,12438,6064,8632
20230511120706844,2122,14855,14515,5690,13496,7801,4568,4461,7045,9761,7734,1031,12741,15033,4996,16150,11862,3516,3691,11577,12768,3561,14951,12498,8825, 441,6064,13070
20230511120706852,2122,9354,14515,10186,13496,11554,4568,7538,7045,11796,7734,14559,12741,5568,4996,2758,7173,11983,3691,6037,12768,13696,14951,10038,8825,12748,6064,14578
20230511120706860,2122, 959,14515,1974,13496,5620,4568,8270,7045,14237,7734,11948,12741,1422,4996,1172,7173,9638,3691,16187,12768, 299,14951,3092,8825,15553,6064,10800
20230511120706868,2122,9681,14515,1054,13496,9106,4568,14856,7045,5205,7734,15936,12741,8375,4996,1732,7173,6641,3691,15184,12768,14112,14951,7806,8825,7002,6064,10361
20230511120706876,2122,5689,14515,9748,13496,8051,4568,10114,7045,11988,7734,4976,12741,14137,4996,10429,7173,13496,3691,4142,12768,2841,14951,15046,8251,10659,6064, 942
20230511120706883,2122,10222,14515,10773,13496,10866,4568,15578,7045,13045,7734,4428,12741,7624,4996,12980,7173,2046,3691,9381,12768,3222,14951,11345,8251,14984,6064,11148
20230511120706891,2122,10757,14515,9978,13496,1531,4568,13021,7045,2335,7734,12289,12741,10020,4996,8333,7173,15097,3691,5706,12768,6981,14951,15697,8251,1260,6064,5545
20230511120706899,2122,14285,14515,1095,13496,9674,11552,2017,7045,13284,7734,8446,12741,8236,4996,9442,7173,3048,3691, 487,12768,9436,14951, 358,8251,6208,6064,2162
20230511120706907,2122,11197,14515,3196,13496,15570,11552,8802,7045,8289,7734,11528,12741,7391,4996,3524,7173,3624,3691,5802,12768,15273,14951,10054,8251,14888,6064,9274
20230511120706915,2122,9647,14515,5997,13496,6033,11552,15701,7045,7575,7734, 178,12741,9679,4996,1612,7173,16086,3691,11349,12768,4231,14951,1725,8251, 589,6064,10169
20230511120706924,2122,3160,14515,3258,13496, 686,11552,11608,7045,12331,7734,9810,12741,8769,4996,11299,7173,4506,3691,10521,12768,13175,14951,8122,8251,9308,6064,1186
20230511120706932,14743,10476,14515,12490,13496,13679,11552,2788,7045,3309,7734,15236,12741,9880,4996,6932,7173,4782,3691,1359,12768,11381,14951,15798,8251,13402,6064,1087
20230511120706938,14743,2882,14515,8349,13496,15142,11552,6409,7045,1888,7734,1574,12741,7470,4996,14713,7173,5737,3691,6289,12768,6262,14951,15213,8251,6433,6064,1576
20230511120706946,14743,9714,14515,7502,13496,7619,11552,7385,7045,6780,7734,16147,12741,13600,4996,15790,7173,5088,3691,2361,12768,7558,14951,1969,8251,6727,6064,7869
20230511120706954,14743,3385,14515,6377,13496,12075,11552,3736,7045,6833,7734,3196,12741,9170,4996,10293,7173,11718,3691,14867,12768,13726,14951,7946,8251,3890,6064,2598
20230511120706962,14743,12748,14515,12012,13496,10769,11552,7586,7045,13354,7734,10555,12741,6365,4996,3763,7173,13817,3691,13027,12768,6924,14951,5036,8251,11432,6064,5962
20230511120706970,14743,2256,14515,1208,13496,15162,11552,14356,7045,4211,7734,1756,12741,14075,4996,12207,7173,15786,3691,15883,12768,10359,14951,6982,8251,4352,6064,13423
20230511120706979,14743,1506,14515,7145,13496,13487,11552,9054,7045,10085,7734,11067,12741,4313,4996,1742,7173,14166,3691,12885,12768,7106,14951,10467,8251,8035,6064,13796
20230511120706986,14743,8215,14515,9564,13496,13324,11552,13354,7045,10441,7734,5338,12741,8374,4996,5447,7173,14509,3691,2583,12768,13534,14951,15282,8251,2772,6064,13789
20230511120706994,14743,1044,12906,3986,13496,4770,11552,16318,7045,3097,7734,13916,12741,6576,4996,5414,7173,3168,3691,3004,12768,4645,14951,13410,8251,4101,6064,11535
20230511120707002,14743,15397,12906,5032,13496,7243,11552,10997,7045,15591,7734,14695,12741,12333,4996, 338,7173,9937,3691,1685,12768,13021,14951,11698,8251,13119,6064,4699
20230511120707009,14743, 132,12906,14189,13496,3836,11552,5440,7045,11377,7734,6950,12741,11581,4996,15270,7173,14989,3691,10499,12768,10212,14951,2020,8251, 465,6064,8887
20230511120707017,14743,15579,12906,4251,13496,11692,11552,5350,7045,8981,7734,13366,12741,13954,4996,8910,7173,8112,3691,11765,12768, 558,14951,1930,8251,6418,6064,15401
20230511120707025,14743,8986,12906,2368,13496,3891,11552, 555,7045,5216,7734,2378,12741,15698,4996,5882,7173,13434,3691,4589,12768,4488,14951,10935,8251,11468,6064,7706
20230511120707034,14743,4960,12906,6837,13496,16061,11552,3887,7045,3263,7734,1307,12741,9042,4996,9315,7173,3427,3691,14700,12768, 186,14951,13607,8251, 873,6064,15818
20230511120707041,14743,2254,12906,14616,13496, 493,11552,1933,7045,16374,7734,2429,12741,14934,4996,10095,7173, 298,3691,2378,12768,14988,14951,7956,8251,15224,6064,5485
20230511120707050,14743,13363,12906,2968,13496,8911,11552,13376,7045,7303,7734,12949,12741,4271,4996,3617,7173,6618,3691,7960,12768,7599,14951,7853,8251, 749,6064,4130
20230511120707057,14743,6778,12906,7672,13496,8238,11552,7457,7045,7926,7734,3268,12741,6997,4996,12756,7173,13686,3691,4312,12768,3058,14951,3719,8251,3707,6064,11705
20230511120707065,14743,2238,12906,7313,13496,9720,11552,9431,7045,14814,7734,13839,12741,4310,4996,13366,7173,6418,3691, 279,12768,5200,14951,3892,8251,3856,6064,14298
20230511120707072,14743,1885,12906,4466,13496,11934,11552,11067,7045,13507,7734,14454,12741,4442,4996,14407,7173,15584,3691,1720,12768,10451,14951,6673,8251,8494,6064,13745
20230511120707081,14743,5485,12906,14180,13496,3561,11552,14575,7045,7363,7734, 392,12741,15675,4996,15295,7173,14912,3691,6855,12768, 533,14951, 640,8251,10261,6064,5101
20230511120707089,14743,1960,12906,4691,13496,10034,11552,8621,7045,14422,7734,6563,12741,3934,4996,16370,7173,14331,3691,10894,12768,2465,14951,6238,8251,2789,6064,13139
20230511120707097,14743,1330,12906,3410,13496, 115,11552,7629,7045,15878,7734,11500,12741,9402,4996,5076,7173,16292,3691,4203,12768,13632,14951,1542,8251, 169,6064,9097
20230511120707104,14743,15694,12906,13379,13496,10189,11552,12945,7045,3652,7734,5141,12741, 973,4996,6954,7173,4166,3691,16302,12768,9061,14951,12120,8251,1686,6064,2222
20230511120707112,14743,10049,12906,4233,13496,11831,11552,3804,7045,7129,7734,9703,12741,4756,4996,4352,7173,7041,3691,6955,12768,4029,14951,13550,8251,6124,6064,8098
20230511120707121,14743,4624,12906,5673,13496,9528,11552,5546,7045,6962,7734,9527,12741,3162,4996,5450,7173,15197,3691,8926,12768,4068,14951,9876,8251,13007,6064,6991
20230511120707128,14743,4131,12906, 874,13496, 825,11552,7087,7045,7800,7734,8267,12741,3544,4996,6941,7173,2855,3691,9435,12768,16256,14951,8868,8251,11157,6064,14055
20230511120707135,14743,3185,12906,5126,13496,12806,11552,6383,7045,1375,7734,1824,12741,16175,4996,12560,7173,5692,3691, 445,12768,1021,14951,5944,8251,5382,6064,5743
20230511120707143,14743,4336,12906,4054,13496,15936,11552,10199,7045,4428,7734,5225,12741,7347,4996,14404,7173,5523,3691,8899,12768,13655,14951,12247,8251,8816,6064,11309
20230511120707152,14743,14756,12906,1585,13496,16321,11552,12864,7045,8350,7734,10253,12741,7408,4996,8636,7173,7754,3691,5596,12768,11262,14951,14600,8251,3900,6064,16169
20230511120707160,14743,13969,12906,5225,13496, 548,11552,15139,7045,2850,7734,12872,12741,10019,4996,8118,7173,5923,3691,2846,12768,7655,14951,11753,8251,3636,6064,1012
20230511120707167,14743,1034,12906,15254,13496,12389,11552,8618,7045,5102,7734,9992,12741,4625,4996,11538,7173,3820,3691,11575,12768,9246,14951,5320,8251, 465,6064,5189
20230511120707176,14743,13381,12906,15749,13496,13231,11552,12311,7045,8033,8532,13551,12741,9091,4996,11170,7173,11106,3691,14373,12768,6255,14951, 311,8251,14162,6064,9575
20230511120707184,14743,11555,12906,10553,13496,14112,11552,13772,7045,13377,8532,14351,12741,13477,4996,10011,7173,14558,3691,1321,12768,5175,14951,7873,8251,1267,6064,6971
20230511120707192,14743,3283,12906,1831,13496,15153,11552,3853,7045,12597,8532,9542,12741,13936,4996,4624,7173,3002,3691,12828,12768,10608,14951,11161,8251,1389,6064,9143
